timestamp,LQI,RSSI,SNR,GPS_latitude,GPS_longitude,GPS_accuracy
2023-04-07 08:16:18,4,-72,7,40.061238,-88.272819,11
2023-04-07 08:16:06,4,-73,7,40.061238,-88.272825,12
2023-04-07 08:15:58,4,-72,7,40.061238,-88.272832,11
2023-04-07 08:15:48,4,-72,7,40.061203,-88.272883,11
2023-04-07 08:15:37,4,-72,7,40.061203,-88.272883,12
2023-04-07 08:15:27,4,-72,7,40.061203,-88.272883,12
2023-04-07 08:15:16,4,-72,7,40.061200,-88.272883,11
2023-04-07 08:15:07,4,-72,7,40.061196,-88.272889,10
2023-04-07 08:14:58,4,-72,7,40.061184,-88.272889,11
2023-04-07 08:14:46,4,-72,7,40.061164,-88.272889,10
2023-04-07 08:14:37,4,-72,7,40.061161,-88.272870,11
2023-04-07 08:14:28,4,-72,7,40.061161,-88.272864,11
2023-04-07 08:14:17,4,-74,9,40.061158,-88.272857,11
2023-04-07 08:14:08,4,-74,9,40.061158,-88.272851,12
2023-04-07 08:13:56,4,-73,7,40.061164,-88.272825,9
2023-04-07 08:13:47,4,-73,7,40.061177,-88.272825,12
2023-04-07 08:13:38,4,-74,7,40.061180,-88.272812,11
2023-04-07 08:13:27,4,-73,7,40.061180,-88.272806,13
2023-04-07 08:13:18,4,-73,7,40.061177,-88.272793,9
2023-04-07 08:13:07,4,-72,7,40.061164,-88.272774,9
2023-04-07 08:12:58,4,-73,7,40.061164,-88.272774,11
2023-04-07 08:12:46,4,-73,7,40.061164,-88.272774,11
2023-04-07 08:12:38,4,-73,7,40.061177,-88.272768,11
2023-04-07 08:12:26,4,-73,7,40.061177,-88.272768,10
2023-04-07 08:12:17,4,-73,7,40.061164,-88.272768,10
2023-04-07 08:12:08,4,-73,7,40.061142,-88.272774,10
2023-04-07 08:11:57,4,-72,7,40.061116,-88.272761,10
2023-04-07 08:11:48,4,-73,7,40.061116,-88.272761,10
2023-04-07 08:11:36,4,-72,7,40.061116,-88.272761,12
2023-04-07 08:11:27,4,-72,7,40.061110,-88.272768,10
2023-04-07 08:11:18,4,-72,7,40.061110,-88.272774,9
2023-04-07 08:11:06,4,-72,7,40.061116,-88.272787,10
2023-04-07 08:10:57,4,-73,7,40.061120,-88.272793,11
2023-04-07 08:10:48,4,-71,9,40.061126,-88.272793,11
2023-04-07 08:10:37,4,-73,10,40.061129,-88.272768,11
2023-04-07 08:10:28,4,-73,10,40.061139,-88.272748,8
2023-04-07 08:10:16,4,-73,7,40.061152,-88.272729,8
2023-04-07 08:10:07,4,-73,6,40.061164,-88.272729,9
2023-04-07 08:09:58,4,-73,6,40.061168,-88.272723,8
2023-04-07 08:09:46,4,-73,7,40.061164,-88.272729,8
2023-04-07 08:09:37,4,-71,8,40.061161,-88.272748,10
2023-04-07 08:09:28,4,-71,8,40.061158,-88.272768,10
2023-04-07 08:09:17,4,-71,8,40.061152,-88.272780,9
2023-04-07 08:09:08,4,-72,7,40.061142,-88.272806,9
2023-04-07 08:08:56,4,-73,7,40.061142,-88.272812,9
2023-04-07 08:08:47,4,-74,7,40.061142,-88.272819,9
2023-04-07 08:08:38,4,-71,8,40.061142,-88.272825,10
2023-04-07 08:08:27,4,-72,7,40.061145,-88.272825,8
2023-04-07 08:08:18,4,-72,7,40.061177,-88.272825,10
2023-04-07 08:08:07,4,-71,8,40.061190,-88.272819,10
2023-04-07 08:07:58,4,-71,8,40.061190,-88.272819,7
2023-04-07 08:07:46,4,-73,7,40.061190,-88.272819,7
2023-04-07 08:07:37,4,-72,8,40.061190,-88.272819,7
2023-04-07 08:07:28,4,-72,8,40.061190,-88.272825,8
2023-04-07 08:07:16,4,-72,8,40.061184,-88.272825,8
2023-04-07 08:07:07,4,-71,8,40.061180,-88.272825,10
2023-04-07 08:06:58,4,-71,8,40.061180,-88.272825,10
2023-04-07 08:06:47,4,-71,8,40.061180,-88.272832,8
2023-04-07 08:06:38,4,-71,8,40.061184,-88.272832,11
2023-04-07 08:06:26,4,-71,9,40.061196,-88.272832,12
2023-04-07 08:06:17,4,-72,7,40.061200,-88.272825,10
2023-04-07 08:06:08,4,-72,7,40.061200,-88.272825,11
2023-04-07 08:05:56,4,-72,8,40.061200,-88.272825,10
2023-04-07 08:05:47,4,-72,8,40.061200,-88.272825,9
2023-04-07 08:05:38,4,-72,8,40.061206,-88.272832,9
2023-04-07 08:05:27,4,-72,7,40.061209,-88.272844,8
2023-04-07 08:05:18,4,-72,7,40.061222,-88.272851,11
2023-04-07 08:05:07,4,-72,8,40.061232,-88.272864,10
2023-04-07 08:04:58,4,-72,8,40.061260,-88.272864,10
2023-04-07 08:04:46,4,-72,7,40.061280,-88.272851,10
2023-04-07 08:04:37,4,-72,7,40.061286,-88.272851,12
2023-04-07 08:04:28,4,-72,7,40.061308,-88.272851,14
2023-04-07 08:04:17,4,-72,7,40.061308,-88.272851,9
2023-04-07 08:04:08,4,-72,7,40.061321,-88.272851,13
2023-04-07 08:03:56,4,-72,7,40.061260,-88.272832,13
2023-04-07 08:03:47,4,-72,8,40.061244,-88.272825,11
2023-04-07 08:03:38,4,-72,7,40.061238,-88.272819,13
2023-04-07 08:03:27,4,-72,7,40.061228,-88.272812,12
2023-04-07 08:03:18,4,-73,7,40.061219,-88.272806,10
2023-04-07 08:03:07,4,-72,8,40.061180,-88.272806,10
2023-04-07 08:02:58,4,-72,8,40.061180,-88.272806,8
2023-04-07 08:02:46,4,-72,7,40.061177,-88.272793,10
2023-04-07 08:02:37,4,-72,7,40.061177,-88.272787,13
2023-04-07 08:02:28,4,-72,7,40.061177,-88.272787,19
2023-04-07 08:02:16,4,-72,7,40.061177,-88.272787,8
2023-04-07 08:02:07,4,-72,8,40.061180,-88.272812,9
2023-04-07 08:01:58,4,-72,8,40.061200,-88.272812,9
2023-04-07 08:01:47,4,-72,8,40.061222,-88.272812,11
2023-04-07 08:01:38,4,-72,8,40.061225,-88.272812,11
2023-04-07 08:01:26,4,-72,7,40.061232,-88.272806,7
2023-04-07 08:01:17,4,-72,7,40.061232,-88.272793,8
2023-04-07 08:01:08,4,-73,7,40.061200,-88.272793,9
2023-04-07 08:00:56,4,-72,7,40.061187,-88.272793,9
2023-04-07 08:00:47,4,-72,8,40.061187,-88.272793,7
2023-04-07 08:00:38,4,-72,8,40.061187,-88.272793,8
2023-04-07 08:00:27,4,-72,7,40.061187,-88.272793,8
2023-04-07 08:00:18,4,-72,7,40.061184,-88.272793,9
2023-04-07 08:00:06,4,-72,7,40.061184,-88.272793,9
2023-04-07 07:59:57,4,-72,8,40.061184,-88.272793,9
2023-04-07 07:59:48,4,-72,7,40.061184,-88.272793,6
2023-04-07 07:59:38,4,-72,7,40.061184,-88.272793,7
2023-04-07 07:59:28,5,-70,8,40.061184,-88.272793,7
2023-04-07 07:59:18,4,-72,8,40.061184,-88.272793,9
2023-04-07 07:59:07,4,-71,9,40.061184,-88.272793,7
2023-04-07 07:58:57,4,-71,9,40.061184,-88.272793,9
2023-04-07 07:58:47,4,-71,7,40.061184,-88.272793,8
2023-04-07 07:58:41,4,-71,9,40.061184,-88.272793,8
2023-04-07 07:58:28,4,-71,9,40.061184,-88.272793,7
2023-04-07 07:58:17,4,-71,9,40.061184,-88.272793,8
2023-04-07 07:58:07,4,-71,9,40.061184,-88.272793,7
2023-04-07 07:57:57,4,-71,9,40.061184,-88.272793,8
2023-04-07 07:57:46,4,-71,8,40.061184,-88.272793,6
2023-04-07 07:57:36,4,-71,8,40.061184,-88.272793,8
2023-04-07 07:57:28,4,-71,8,40.061184,-88.272793,8
2023-04-07 07:57:18,4,-71,8,40.061184,-88.272793,8
2023-04-07 07:57:08,4,-71,9,40.061184,-88.272793,10
2023-04-07 07:56:57,4,-71,9,40.061184,-88.272793,7
2023-04-07 07:56:47,4,-71,9,40.061184,-88.272793,7
2023-04-07 07:56:37,4,-71,8,40.061184,-88.272793,8
2023-04-07 07:56:26,4,-71,8,40.061184,-88.272793,8
2023-04-07 07:56:16,4,-72,8,40.061184,-88.272793,8
2023-04-07 07:56:08,4,-71,8,40.061184,-88.272793,8
2023-04-07 07:55:58,4,-71,8,40.061184,-88.272793,7
2023-04-07 07:55:48,4,-72,8,40.061184,-88.272793,6
2023-04-07 07:55:37,4,-71,8,40.061184,-88.272806,7
2023-04-07 07:55:27,4,-71,8,40.061187,-88.272806,7
2023-04-07 07:55:17,4,-71,8,40.061187,-88.272806,8
2023-04-07 07:55:06,4,-71,8,40.061184,-88.272806,7
2023-04-07 07:54:56,4,-71,8,40.061187,-88.272806,7
2023-04-07 07:54:48,4,-71,8,40.061184,-88.272793,6
2023-04-07 07:54:38,4,-72,8,40.061187,-88.272806,7
2023-04-07 07:54:28,4,-72,8,40.061187,-88.272806,7
2023-04-07 07:54:17,4,-72,7,40.061187,-88.272806,6
2023-04-07 07:54:07,4,-72,7,40.061187,-88.272806,6
2023-04-07 07:53:56,4,-72,8,40.061187,-88.272793,5
2023-04-07 07:53:48,4,-71,8,40.061187,-88.272793,7
2023-04-07 07:53:38,4,-72,8,40.061187,-88.272793,7
2023-04-07 07:53:27,4,-72,8,40.061187,-88.272793,6
2023-04-07 07:53:17,4,-72,8,40.061187,-88.272793,8
2023-04-07 07:53:06,4,-72,8,40.061187,-88.272793,7
2023-04-07 07:52:56,4,-72,8,40.061187,-88.272793,6
2023-04-07 07:52:48,4,-72,8,40.061187,-88.272793,7
2023-04-07 07:52:38,4,-72,8,40.061187,-88.272793,7
2023-04-07 07:52:28,4,-71,8,40.061187,-88.272793,6
2023-04-07 07:52:17,4,-72,8,40.061187,-88.272793,7
2023-04-07 07:52:07,4,-72,8,40.061190,-88.272793,8
2023-04-07 07:51:57,4,-72,8,40.061187,-88.272793,8
2023-04-07 07:51:46,4,-71,8,40.061187,-88.272793,7
2023-04-07 07:51:36,4,-72,8,40.061187,-88.272793,8
2023-04-07 07:51:28,4,-71,8,40.061184,-88.272793,7
2023-04-07 07:51:18,4,-71,8,40.061180,-88.272787,7
2023-04-07 07:51:08,4,-71,8,40.061180,-88.272787,6
2023-04-07 07:50:57,4,-71,8,40.061184,-88.272780,6
2023-04-07 07:50:47,4,-71,8,40.061187,-88.272780,6
2023-04-07 07:50:37,4,-71,8,40.061203,-88.272787,8
2023-04-07 07:50:26,4,-71,8,40.061203,-88.272793,7
2023-04-07 07:50:16,4,-71,8,40.061200,-88.272793,7
2023-04-07 07:50:08,4,-71,8,40.061196,-88.272793,8
2023-04-07 07:49:58,4,-71,8,40.061196,-88.272787,7
2023-04-07 07:49:48,4,-72,7,40.061190,-88.272793,9
2023-04-07 07:49:37,4,-71,8,40.061184,-88.272806,8
2023-04-07 07:49:27,4,-71,8,40.061180,-88.272812,8
2023-04-07 07:49:17,4,-71,8,40.061168,-88.272812,7
2023-04-07 07:49:06,4,-72,8,40.061158,-88.272812,7
2023-04-07 07:48:56,4,-71,9,40.061142,-88.272793,8
2023-04-07 07:48:48,4,-71,8,40.061139,-88.272793,8
2023-04-07 07:48:38,4,-71,8,40.061132,-88.272774,9
2023-04-07 07:48:27,4,-71,8,40.061110,-88.272768,9
2023-04-07 07:48:17,4,-71,8,40.061110,-88.272768,10
2023-04-07 07:48:06,4,-71,8,40.061104,-88.272748,11
2023-04-07 07:47:56,4,-72,8,40.061168,-88.272793,9
2023-04-07 07:47:48,4,-71,8,40.061228,-88.272825,11
2023-04-07 07:47:38,4,-71,8,40.061228,-88.272825,13
2023-04-07 07:47:28,4,-72,8,40.061206,-88.272793,11
2023-04-07 07:47:17,4,-72,8,40.061206,-88.272793,13
2023-04-07 07:47:07,4,-72,8,40.061206,-88.272793,11
2023-04-07 07:46:57,4,-72,8,40.061203,-88.272793,9
2023-04-07 07:46:46,4,-72,8,40.061203,-88.272793,8
2023-04-07 07:46:36,4,-72,8,40.061203,-88.272806,8
2023-04-07 07:46:28,4,-72,8,40.061203,-88.272806,9
2023-04-07 07:46:18,4,-72,8,40.061203,-88.272806,8
2023-04-07 07:46:08,4,-72,8,40.061196,-88.272806,7
2023-04-07 07:45:57,4,-71,8,40.061190,-88.272819,8
2023-04-07 07:45:47,4,-71,8,40.061190,-88.272825,8
2023-04-07 07:45:37,4,-72,8,40.061190,-88.272844,7
2023-04-07 07:45:26,4,-72,8,40.061190,-88.272857,8
2023-04-07 07:45:16,4,-72,7,40.061196,-88.272857,8
2023-04-07 07:45:08,4,-72,8,40.061200,-88.272851,8
2023-04-07 07:44:58,4,-71,8,40.061203,-88.272832,7
2023-04-07 07:44:48,4,-72,8,40.061206,-88.272812,9
2023-04-07 07:44:38,4,-72,8,40.061209,-88.272787,10
2023-04-07 07:44:27,4,-72,8,40.061219,-88.272787,11
2023-04-07 07:44:16,4,-72,8,40.061225,-88.272787,10
2023-04-07 07:44:07,4,-72,8,40.061238,-88.272793,8
2023-04-07 07:43:57,4,-71,8,40.061244,-88.272793,9
2023-04-07 07:43:48,4,-72,8,40.061238,-88.272793,12
2023-04-07 07:43:38,4,-72,8,40.061216,-88.272787,9
2023-04-07 07:43:26,4,-72,8,40.061196,-88.272806,11
2023-04-07 07:43:17,4,-72,8,40.061196,-88.272806,9
2023-04-07 07:43:12,4,-71,8,40.061203,-88.272825,9
2023-04-07 07:43:01,4,-71,8,40.061206,-88.272851,9
2023-04-07 07:42:46,4,-72,8,40.061206,-88.272851,10
2023-04-07 07:42:37,4,-71,8,40.061206,-88.272857,11
2023-04-07 07:42:27,4,-71,8,40.061209,-88.272857,7
2023-04-07 07:42:18,4,-71,8,40.061209,-88.272851,9
2023-04-07 07:42:08,4,-71,8,40.061209,-88.272851,8
2023-04-07 07:41:56,4,-71,8,40.061216,-88.272864,9
2023-04-07 07:41:48,4,-71,8,40.061216,-88.272870,8
2023-04-07 07:41:37,4,-71,9,40.061216,-88.272870,10
2023-04-07 07:41:26,4,-71,8,40.061216,-88.272883,8
2023-04-07 07:41:17,4,-71,8,40.061216,-88.272883,8
2023-04-07 07:41:07,4,-71,8,40.061219,-88.272889,9
2023-04-07 07:40:58,4,-71,8,40.061232,-88.272896,8
2023-04-07 07:40:48,4,-71,8,40.061232,-88.272896,7
2023-04-07 07:40:36,4,-71,8,40.061232,-88.272864,7
2023-04-07 07:40:28,4,-71,8,40.061228,-88.272864,9
2023-04-07 07:40:17,4,-71,8,40.061228,-88.272864,10
2023-04-07 07:40:06,4,-72,8,40.061200,-88.272780,10
2023-04-07 07:39:57,4,-72,8,40.061196,-88.272774,8
2023-04-07 07:39:47,4,-72,7,40.061196,-88.272774,12
2023-04-07 07:39:38,4,-72,8,40.061196,-88.272774,21
2023-04-07 07:39:28,4,-72,8,40.061190,-88.272774,13
2023-04-07 07:39:16,4,-71,9,40.061190,-88.272774,12
2023-04-07 07:39:08,4,-71,9,40.061190,-88.272774,15
2023-04-07 07:38:57,4,-71,8,40.061190,-88.272774,16
2023-04-07 07:38:46,4,-71,7,40.061190,-88.272774,17
2023-04-07 07:38:37,4,-71,9,40.061196,-88.272774,11
2023-04-07 07:38:28,4,-71,9,40.061196,-88.272768,13
2023-04-07 07:38:16,4,-71,9,40.061196,-88.272768,9
2023-04-07 07:38:08,4,-71,9,40.061196,-88.272768,10
2023-04-07 07:37:57,4,-71,9,40.061196,-88.272768,13
2023-04-07 07:37:46,4,-71,8,40.061196,-88.272768,8
2023-04-07 07:37:37,4,-71,7,40.061196,-88.272768,9
2023-04-07 07:37:27,4,-71,7,40.061196,-88.272768,9
2023-04-07 07:37:18,4,-71,9,40.061190,-88.272774,8
2023-04-07 07:37:08,4,-71,7,40.061190,-88.272780,8
2023-04-07 07:36:56,4,-71,7,40.061187,-88.272780,8
2023-04-07 07:36:48,4,-71,9,40.061184,-88.272793,7
2023-04-07 07:36:37,4,-71,9,40.061187,-88.272812,9
2023-04-07 07:36:26,4,-72,6,40.061190,-88.272819,9
2023-04-07 07:36:17,4,-71,9,40.061203,-88.272825,8
2023-04-07 07:36:07,4,-71,9,40.061206,-88.272832,10
2023-04-07 07:35:58,4,-71,7,40.061216,-88.272832,9
2023-04-07 07:35:48,4,-71,7,40.061225,-88.272832,7
2023-04-07 07:35:36,4,-71,9,40.061228,-88.272844,7
2023-04-07 07:35:28,4,-71,9,40.061228,-88.272851,8
2023-04-07 07:35:17,4,-71,9,40.061228,-88.272851,11
2023-04-07 07:35:06,4,-71,7,40.061232,-88.272851,8
2023-04-07 07:34:57,4,-71,9,40.061232,-88.272844,8
2023-04-07 07:34:47,4,-71,9,40.061241,-88.272844,9
2023-04-07 07:34:38,4,-71,9,40.061241,-88.272851,8
2023-04-07 07:34:28,4,-71,7,40.061228,-88.272844,11
2023-04-07 07:34:16,4,-71,7,40.061225,-88.272819,8
2023-04-07 07:34:09,4,-71,7,40.061206,-88.272819,8
2023-04-07 07:33:57,4,-71,7,40.061184,-88.272787,8
2023-04-07 07:33:46,4,-71,7,40.061184,-88.272787,8
2023-04-07 07:33:37,4,-71,9,40.061180,-88.272787,7
2023-04-07 07:33:28,4,-71,7,40.061180,-88.272780,7
2023-04-07 07:33:18,4,-71,7,40.061180,-88.272780,7
2023-04-07 07:33:06,4,-71,7,40.061180,-88.272780,6
2023-04-07 07:32:58,4,-71,9,40.061180,-88.272780,8
2023-04-07 07:32:47,4,-71,9,40.061180,-88.272780,6
2023-04-07 07:32:36,4,-71,7,40.061180,-88.272780,7
2023-04-07 07:32:27,4,-71,7,40.061177,-88.272780,7
2023-04-07 07:32:17,4,-71,9,40.061171,-88.272780,7
2023-04-07 07:32:08,4,-71,9,40.061171,-88.272774,7
2023-04-07 07:31:58,4,-71,9,40.061168,-88.272780,7
2023-04-07 07:31:46,4,-71,9,40.061168,-88.272787,7
2023-04-07 07:31:38,4,-71,9,40.061164,-88.272793,9
2023-04-07 07:31:27,4,-71,9,40.061164,-88.272793,9
2023-04-07 07:31:16,4,-71,9,40.061161,-88.272806,8
2023-04-07 07:31:07,4,-71,9,40.061158,-88.272806,8
2023-04-07 07:30:57,4,-71,8,40.061158,-88.272825,8
2023-04-07 07:30:48,4,-71,9,40.061152,-88.272812,8
2023-04-07 07:30:38,4,-71,9,40.061152,-88.272812,8
2023-04-07 07:30:26,4,-71,8,40.061158,-88.272812,8
2023-04-07 07:30:18,4,-71,8,40.061161,-88.272812,7
2023-04-07 07:30:07,4,-71,8,40.061164,-88.272812,8
2023-04-07 07:29:56,4,-71,8,40.061168,-88.272812,8
2023-04-07 07:29:47,4,-71,9,40.061171,-88.272819,7
2023-04-07 07:29:37,4,-71,9,40.061180,-88.272825,8
2023-04-07 07:29:26,4,-71,8,40.061180,-88.272819,7
2023-04-07 07:29:17,4,-71,9,40.061180,-88.272812,9
2023-04-07 07:29:08,4,-71,9,40.061129,-88.272768,8
2023-04-07 07:28:56,4,-71,8,40.061129,-88.272768,7
2023-04-07 07:28:48,4,-71,8,40.061126,-88.272761,10
2023-04-07 07:28:38,4,-71,8,40.061129,-88.272742,10
2023-04-07 07:28:27,4,-71,8,40.061139,-88.272729,9
2023-04-07 07:28:16,4,-71,9,40.061142,-88.272723,10
2023-04-07 07:28:07,4,-71,8,40.061148,-88.272729,11
2023-04-07 07:27:58,4,-71,8,40.061171,-88.272748,14
2023-04-07 07:27:46,4,-72,8,40.061180,-88.272761,12
2023-04-07 07:27:38,4,-71,8,40.061184,-88.272768,10
2023-04-07 07:27:28,4,-71,8,40.061190,-88.272768,11
2023-04-07 07:27:17,4,-71,8,40.061196,-88.272774,9
2023-04-07 07:27:07,4,-71,8,40.061200,-88.272780,9
2023-04-07 07:26:56,4,-71,8,40.061190,-88.272780,9
2023-04-07 07:26:47,4,-71,8,40.061187,-88.272787,9
2023-04-07 07:26:38,4,-71,8,40.061184,-88.272787,11
2023-04-07 07:26:26,4,-71,8,40.061180,-88.272780,18
2023-04-07 07:26:18,4,-71,8,40.061177,-88.272774,9
2023-04-07 07:26:08,4,-71,9,40.061171,-88.272768,15
2023-04-07 07:25:57,4,-71,8,40.061171,-88.272768,10
2023-04-07 07:25:47,4,-71,8,40.061177,-88.272768,12
2023-04-07 07:25:36,4,-71,8,40.061184,-88.272793,10
2023-04-07 07:25:27,4,-71,8,40.061200,-88.272844,13
2023-04-07 07:25:18,4,-71,8,40.061206,-88.272851,12
2023-04-07 07:25:06,4,-71,9,40.061232,-88.272870,16
2023-04-07 07:24:58,4,-71,9,40.061241,-88.272870,10
2023-04-07 07:24:48,4,-71,8,40.061241,-88.272864,10
2023-04-07 07:24:37,4,-71,8,40.061238,-88.272857,9
2023-04-07 07:24:26,4,-71,8,40.061238,-88.272857,11
2023-04-07 07:24:17,4,-71,9,40.061238,-88.272844,13
2023-04-07 07:24:08,4,-71,9,40.061238,-88.272832,10
2023-04-07 07:23:56,4,-71,8,40.061244,-88.272825,14
2023-04-07 07:23:48,4,-71,9,40.061244,-88.272825,10
2023-04-07 07:23:38,4,-71,9,40.061244,-88.272825,13
2023-04-07 07:23:26,4,-71,9,40.061225,-88.272825,9
2023-04-07 07:23:17,4,-71,7,40.061196,-88.272819,11
2023-04-07 07:23:08,4,-71,7,40.061196,-88.272819,10
2023-04-07 07:22:56,4,-71,7,40.061196,-88.272819,11
2023-04-07 07:22:48,4,-71,9,40.061196,-88.272819,12
2023-04-07 07:22:38,4,-71,9,40.061190,-88.272819,12
2023-04-07 07:22:26,4,-71,7,40.061190,-88.272825,12
2023-04-07 07:22:17,4,-71,7,40.061190,-88.272819,10
2023-04-07 07:22:08,4,-71,7,40.061190,-88.272819,9
2023-04-07 07:21:56,4,-71,7,40.061190,-88.272819,12
2023-04-07 07:21:48,4,-71,9,40.061190,-88.272819,8
2023-04-07 07:21:38,4,-71,9,40.061190,-88.272819,11
2023-04-07 07:21:27,4,-71,9,40.061190,-88.272825,10
2023-04-07 07:21:17,4,-71,9,40.061187,-88.272825,8
2023-04-07 07:21:06,4,-71,8,40.061184,-88.272819,11
2023-04-07 07:20:57,4,-71,8,40.061184,-88.272812,9
2023-04-07 07:20:48,4,-71,8,40.061184,-88.272793,9
2023-04-07 07:20:36,4,-71,8,40.061187,-88.272793,8
2023-04-07 07:20:28,4,-71,9,40.061187,-88.272806,9
2023-04-07 07:20:18,4,-71,9,40.061187,-88.272806,8
2023-04-07 07:20:07,4,-71,9,40.061187,-88.272793,8
2023-04-07 07:19:57,4,-71,9,40.061187,-88.272780,10
2023-04-07 07:19:46,4,-71,9,40.061187,-88.272768,8
2023-04-07 07:19:37,4,-71,9,40.061190,-88.272768,7
2023-04-07 07:19:28,4,-71,9,40.061190,-88.272742,9
2023-04-07 07:19:16,4,-71,9,40.061190,-88.272729,8
2023-04-07 07:19:08,4,-71,9,40.061190,-88.272729,8
2023-04-07 07:18:58,4,-71,9,40.061184,-88.272723,8
2023-04-07 07:18:47,4,-71,8,40.061184,-88.272723,8
2023-04-07 07:18:37,4,-71,8,40.061184,-88.272723,11
2023-04-07 07:18:27,4,-71,8,40.061164,-88.272710,7
2023-04-07 07:18:18,4,-71,8,40.061164,-88.272704,8
2023-04-07 07:18:06,4,-71,9,40.061161,-88.272704,8
2023-04-07 07:17:58,4,-71,9,40.061158,-88.272704,9
2023-04-07 07:17:48,4,-71,8,40.061148,-88.272723,8
2023-04-07 07:17:37,4,-71,8,40.061145,-88.272723,7
2023-04-07 07:17:27,4,-71,8,40.061145,-88.272742,8
2023-04-07 07:17:16,4,-71,9,40.061139,-88.272768,10
2023-04-07 07:17:07,4,-71,9,40.061139,-88.272780,7
2023-04-07 07:16:58,4,-71,9,40.061139,-88.272793,9
2023-04-07 07:16:46,4,-71,8,40.061148,-88.272806,9
2023-04-07 07:16:38,4,-71,8,40.061161,-88.272812,9
2023-04-07 07:16:28,4,-71,9,40.061164,-88.272812,7
2023-04-07 07:16:17,4,-71,8,40.061164,-88.272812,8
2023-04-07 07:16:07,4,-71,8,40.061161,-88.272812,10
2023-04-07 07:15:56,4,-71,8,40.061164,-88.272819,13
2023-04-07 07:15:47,4,-71,8,40.061184,-88.272825,10
2023-04-07 07:15:38,4,-71,8,40.061190,-88.272825,9
2023-04-07 07:15:26,4,-71,8,40.061206,-88.272857,9
2023-04-07 07:15:18,4,-71,9,40.061225,-88.272883,10
2023-04-07 07:15:08,4,-71,9,40.061238,-88.272902,8
2023-04-07 07:14:57,4,-71,9,40.061225,-88.272889,11
2023-04-07 07:14:47,4,-71,9,40.061219,-88.272883,13
2023-04-07 07:14:37,4,-73,7,40.061206,-88.272870,10
2023-04-07 07:14:28,4,-73,7,40.061206,-88.272870,11
2023-04-07 07:14:17,4,-71,9,40.061206,-88.272870,8
2023-04-07 07:14:08,4,-71,9,40.061206,-88.272870,9
2023-04-07 07:13:56,4,-71,7,40.061206,-88.272870,8
2023-04-07 07:13:47,4,-71,8,40.061206,-88.272870,7
2023-04-07 07:13:38,4,-71,7,40.061206,-88.272870,8
2023-04-07 07:13:27,4,-71,9,40.061206,-88.272870,7
2023-04-07 07:13:18,4,-71,9,40.061206,-88.272870,8
2023-04-07 07:13:06,4,-71,7,40.061206,-88.272864,9
2023-04-07 07:12:58,4,-71,9,40.061206,-88.272864,7
2023-04-07 07:12:46,4,-71,9,40.061206,-88.272864,8
2023-04-07 07:12:38,4,-71,9,40.061206,-88.272864,7
2023-04-07 07:12:26,4,-71,9,40.061203,-88.272864,7
2023-04-07 07:12:17,4,-71,9,40.061203,-88.272864,9
2023-04-07 07:12:08,4,-71,9,40.061203,-88.272864,7
2023-04-07 07:11:57,4,-71,7,40.061203,-88.272864,9
2023-04-07 07:11:48,4,-71,7,40.061203,-88.272870,8
2023-04-07 07:11:36,4,-71,7,40.061203,-88.272864,8
2023-04-07 07:11:27,4,-71,7,40.061203,-88.272864,9
2023-04-07 07:11:18,4,-71,7,40.061203,-88.272864,9
2023-04-07 07:11:06,4,-71,7,40.061203,-88.272864,8
2023-04-07 07:10:57,4,-71,9,40.061203,-88.272864,10
2023-04-07 07:10:48,4,-71,9,40.061203,-88.272864,9
2023-04-07 07:10:37,4,-71,9,40.061203,-88.272864,10
2023-04-07 07:10:28,4,-71,9,40.061203,-88.272864,9
2023-04-07 07:10:16,4,-71,9,40.061200,-88.272864,9
2023-04-07 07:10:07,4,-71,9,40.061196,-88.272857,10
2023-04-07 07:09:58,4,-71,9,40.061190,-88.272851,13
2023-04-07 07:09:46,4,-71,9,40.061187,-88.272851,12
2023-04-07 07:09:37,4,-71,7,40.061184,-88.272844,8
2023-04-07 07:09:28,4,-71,7,40.061168,-88.272844,11
2023-04-07 07:09:17,4,-71,8,40.061168,-88.272832,9
2023-04-07 07:09:08,4,-71,8,40.061177,-88.272832,10
2023-04-07 07:08:56,4,-71,8,40.061184,-88.272832,11
2023-04-07 07:08:47,4,-71,8,40.061180,-88.272806,13
2023-04-07 07:08:38,4,-71,9,40.061177,-88.272787,11
2023-04-07 07:08:27,4,-71,8,40.061187,-88.272780,11
2023-04-07 07:08:18,4,-71,8,40.061196,-88.272780,11
2023-04-07 07:08:07,4,-71,8,40.061196,-88.272774,9
2023-04-07 07:07:58,4,-71,8,40.061190,-88.272774,12
2023-04-07 07:07:46,4,-71,8,40.061187,-88.272774,9
2023-04-07 07:07:37,4,-71,8,40.061187,-88.272774,11
2023-04-07 07:07:28,4,-71,8,40.061184,-88.272774,13
2023-04-07 07:07:16,4,-71,8,40.061184,-88.272780,8
2023-04-07 07:07:07,4,-71,8,40.061184,-88.272780,8
2023-04-07 07:06:58,4,-71,8,40.061190,-88.272832,8
2023-04-07 07:06:47,4,-71,8,40.061196,-88.272864,9
2023-04-07 07:06:38,4,-71,8,40.061196,-88.272864,8
2023-04-07 07:06:26,4,-71,8,40.061196,-88.272864,8
2023-04-07 07:06:17,4,-71,8,40.061196,-88.272864,8
2023-04-07 07:06:08,4,-71,8,40.061196,-88.272864,8
